Date,TSLA,BND,SPY
2015-04-08,0.0217466597645517,-0.0007181941443022977,0.003376838296291984
2015-04-09,0.011653015949509626,-0.002156004564660474,0.004423572887970684
2015-04-10,0.0038555516327911654,-0.00048061878924976487,0.005457178212417535
2015-04-13,-0.005310595640134919,0.00024020318236583904,-0.004523082623790642
2015-04-14,-0.011059221524362672,0.0018020731062189377,0.0019134839621810507
2015-04-15,0.0017834849910409734,0.0009589805340104451,0.004486760636775999
2015-04-16,-0.005437155028403029,-0.000240178745545494,-0.00028508558423057107
2015-04-17,0.0004354513000803806,0.0016779902787014134,-0.01150353757296585
2015-04-20,-0.007350472676152298,-0.0010774236781263546,0.009136818176672667
2015-04-21,0.020168560205215513,-0.0011970533895536706,-0.0011912564771777712
2015-04-22,0.04789641514821552,-0.0037159704727850462,0.00491425498953757
2015-04-23,-0.0038279091473923943,0.001925075808387522,0.002515922387876124
2015-04-24,-0.0007776197845634769,0.0015614236393408643,0.0023206148196579512
2015-04-27,0.060065042656655354,-0.0007200492158002669,-0.0041576168465160546
2015-04-28,-0.004621129472000662,-0.0031195293689391113,0.0031790468059977872
2015-04-29,0.00854744301337429,-0.0031291008345601945,-0.004115036989321363
2015-04-30,-0.027532837607318283,0.001087064574756269,-0.010020182901155139
2015-05-01,-8.840630703388364e-05,-0.003033605347206536,0.010841316968535297
2015-05-04,0.01982033262823535,-0.0014542291102200844,0.0028471936818710297
2015-05-05,0.010585201507501196,-0.001578523946239474,-0.011451823286081853
2015-05-06,-0.01081772507834955,-0.0027959528508881837,-0.0041167414268741265
2015-05-07,0.027643952080381284,0.002072197871759718,0.003989667105189332
2015-05-08,-0.000802367109835278,0.0026772639375793883,0.013165918751850025
2015-05-11,0.012171892568897835,-0.005217714909918625,-0.004772534423741481
2015-05-12,0.021921607801995036,-0.0012200897104012176,-0.002991276520444064
2015-05-13,-0.006374116918974937,-0.0004890563751427379,0.00019023077392654741
2015-05-14,0.0037831669775971744,0.001954867089685175,0.010427865154135185
2015-05-15,0.019418271142708665,0.0040250419378184965,0.001083892424348587
2015-05-18,-0.0003617094762363715,-0.003643686850732464,0.0031069625307591497
2015-05-19,-0.006472295749399448,-0.0021941942795008496,-0.00032906532244392217
2015-05-20,-0.011289082211751178,0.0,-0.0007034975109534436
2015-05-21,0.005197378373454464,0.003176332706894991,0.0029118640620979797
2015-05-22,0.008590523912465953,-0.0006093676443539309,-0.0023884692615083747
2015-05-25,0.0,0.0,0.0
2015-05-26,-0.0010898750183484518,0.0024377379618685246,-0.01075182657405016
2015-05-27,-0.00012128073379813475,0.0004857092375563088,0.009492129606192279
2015-05-28,0.016246998689338543,0.00012197600098184935,-0.0011282586910676962
2015-05-29,-0.0025849904207780883,0.00036383683174801007,-0.006212908116217664
2015-06-01,-0.005382784466743784,-0.0033343308728991383,0.00203653303876572
2015-06-02,-0.004409611340134401,-0.0028082067708451453,-0.000992423006376697
2015-06-03,0.0025769365731915794,-0.004407146971690534,0.0026494094102804677
2015-06-04,-0.01232978096437809,0.002459203022322054,-0.008446612785216967
2015-06-05,0.013093670696398219,-0.003925639463259745,-0.0017131303908928253
2015-06-08,0.028698768522178453,0.0012310956673793338,-0.006149763117605289
2015-06-09,-0.00113150446221999,-0.002952004814408493,-0.00014369961857407798
2015-06-10,-0.020703187995237737,-0.0020976966755108517,0.01199327576170428
2015-06-11,0.0028321502750325855,0.004698317581014466,0.0032235858801079598
2015-06-12,-0.0028638677326909834,-0.0007383705188648282,-0.007655052838895782
2015-06-15,-0.0012366685227346297,0.00012402610875761333,-0.0042857110330875026
2015-06-16,0.010943373157369374,0.0025846889122635996,0.005451874085014685
2015-06-17,0.028800573289696096,0.00036887928639894874,0.0016170719128594246
2015-06-18,0.005683373161624372,-0.0007365190377819353,0.010399376327354437
2015-06-19,0.0023674530537807215,0.002825866528604948,-0.004439254376051971
2015-06-22,-0.010361630404811084,-0.004778206599442503,0.0051231924993655475
2015-06-23,0.030332307745169373,-0.002339068655257681,0.0007081771878498788
2015-06-24,-0.009339929636816735,0.0018511639786671363,-0.007263195236241526
2015-06-25,0.013651601690611415,-0.0013553958238512465,-0.0030405176296290914
2015-06-26,-0.006324607704336294,-0.0018501217378029677,-0.00019029032705086824
2015-06-29,-0.018982328906347767,0.005066333874823359,-0.020970810170903964
2015-06-30,0.02381499635902573,-0.0009835257499286598,0.0020936224033187845
2015-07-01,0.003317596250232091,-0.002429233188542601,0.008015675541400702
2015-07-02,0.04038639915454456,0.002472283535692288,-0.0009160553383508185
2015-07-03,0.0,0.0,0.0
2015-07-06,-0.001071274437521974,0.003452842007039214,-0.0028455887812134373
2015-07-07,-0.04232804124569678,0.0009830028385189316,0.006288465713169655
2015-07-08,-0.04823057784907436,0.002823309520415096,-0.016777180458506957
2015-07-09,0.011609720385955313,-0.003305831588842012,0.0018092318518225792
2015-07-10,0.004768851945843755,-0.004666361826370591,0.012591374530176003
2015-07-13,0.011614881028806812,-0.002345089858126981,0.011037476771134092
2015-07-14,0.013312443878506386,0.0018556191474474737,0.004337634557014969
2015-07-15,-0.009448430502932648,0.0028397322242290635,-0.0003321028530267611
2015-07-16,0.013452917723576485,0.0,0.00802403892151582
2015-07-17,0.029923479333326286,0.00012282795256979284,0.0008479303766057988
2015-07-20,0.027670547578698246,-0.001354039294567455,0.000517836370769853
2015-07-21,-0.054878507378390284,0.0018493437243483068,-0.003950892301790576
2015-07-22,0.004123425201304931,0.0003692892005324744,-0.00179456046708526
2015-07-23,-0.0025011922264167596,0.002336141259491775,-0.005630346203170267
2015-07-24,-0.0066990980175530845,0.0006133919513453545,-0.010372098997098234
2015-07-27,-0.046720231391331746,0.001962293894689271,-0.005817039241323818
2015-07-28,0.04667806507496031,-0.0017135963598300386,0.012282823827242773
2015-07-29,-0.003776200204621105,-0.0008581403556650047,0.006879335868334779
2015-07-30,0.011257673505236987,0.0003683568236396706,0.00023713974903305512
2015-07-31,-0.0023988239767867015,0.0034342445446544634,-0.0015180811565300711
2015-08-03,-0.023144884928617437,0.002314750728025894,-0.003372904432925372
2015-08-04,0.02419330078904558,-0.003421492345344501,-0.0019542233155303013
2015-08-05,0.014458436896063187,-0.0015945263214892647,0.0032954080100764394
2015-08-06,-0.08884613070827718,0.0006149113002176243,-0.008187719187891185
2015-08-07,-0.014707655017798138,0.002086228241268806,-0.0019198561934951064
2015-08-10,-0.005649254943673188,-0.002081884954082569,0.012599176401319134
2015-08-11,-0.015634065274604203,0.003804596997668108,-0.009022999984529156
2015-08-12,0.0033702625495031224,-0.0003663372766092854,0.0011980698971167936
2015-08-13,0.018222278547613824,-0.00207997873108301,-0.0012444666523934167
2015-08-14,0.0026389930841606013,-0.00036768431354705644,0.003642096403460471
2015-08-17,0.04869422505161958,0.001839739358174608,0.005586905131241382
2015-08-18,0.022471468870960187,-0.0018363609326909058,-0.002896690667139157
2015-08-19,-0.02098032399177252,0.0035563589315767974,-0.007905433579052712
2015-08-20,-0.05120474567775368,0.0008548845605369504,-0.020881178878505824
2015-08-21,-0.047113613026361856,0.0015868159243703772,-0.030102470500766865
2015-08-24,-0.05156653613722728,-0.00024317459361844485,-0.042106770620844225
2015-08-25,0.005299957738899019,-0.0032915974511553703,-0.011767944115593343
2015-08-26,0.021860631008791875,-0.004282071970886592,0.03839369953154592
2015-08-27,0.08072407396744574,0.0013510931159619322,0.024735156595506957
2015-08-28,0.022593474526899193,0.0004913089223277378,4.977930867000602e-05
2015-08-31,0.00233425311787383,-0.0013487358600711152,-0.008078632698418575
2015-09-01,-0.04187746789935953,0.002436618338400587,-0.02984750433655059
2015-09-02,0.0379667326201818,-0.000737341566094285,0.0189805314105973
2015-09-03,-0.008559158628931418,0.0007378856398474465,0.0007166709156174456
2015-09-04,-0.014822516253377382,0.0024543444254798708,-0.01513692631344088
2015-09-07,0.0,0.0,0.0
2015-09-08,0.0257924872165749,-0.0024483353672196673,0.025131370970600475
2015-09-09,0.002981841490309778,-0.0002458446108246637,-0.013371931014370175
2015-09-10,-0.0017275792568650639,-0.002087244245270181,0.005441841569021166
2015-09-11,0.007083127758706009,0.0020916099460934756,0.0045438867505496194
2015-09-14,0.011788685834209334,0.00024590506525967726,-0.003710296064602381
2015-09-15,0.0015008533688181114,-0.00417410310297428,0.012499613676316024
2015-09-16,0.03423117949694654,-0.0006164798005846572,0.008666426099114055
2015-09-17,-0.000686427307326376,0.005673837694639472,-0.002247714298096004
2015-09-18,-0.005532854221774852,0.0028210094930123386,-0.016341688449934
2015-09-21,0.013736467307306599,-0.0036685853632684173,0.005168026054944486
2015-09-22,-0.012339109416155347,0.001840566052730308,-0.012979953997704019
2015-09-23,0.000459842504490382,0.0,-0.001598832255285898
2015-09-24,0.007890882645230857,0.0003679614812392984,-0.003615641321158325
2015-09-25,-0.02360137483948066,-0.0018369564612669143,-0.0002592781609165318
2015-09-28,-0.03300761554870424,0.0025761900255985015,-0.025097308812305652
2015-09-29,-0.00716505256437161,0.0007346011251998519,0.000585306143003006
2015-09-30,0.007095082009808129,0.001956285133490887,0.018658156624724365
2015-10-01,-0.03429950833940998,0.0005380639969225776,0.0026089199618624104
2015-10-02,0.032057758124643954,0.0037894545087431286,0.014937971120408955
2015-10-05,-0.005735797824596434,-0.0038966636946798916,0.017795103834806314
2015-10-06,-0.01905337856419076,0.0013445050538380965,-0.0034263776033245374
2015-10-07,-0.03934404066335062,0.0,0.008190456464956863
2015-10-08,-0.022590068231747584,-0.0015869889553304928,0.009026737729643575
2015-10-09,-0.02659664782558424,-0.00012221129810952025,0.0005963145228826683
2015-10-12,-0.023154721971044845,0.0017119320080558609,0.0009438582069407619
2015-10-13,0.017023869860745666,0.0006105320694422822,-0.0063019944811471
2015-10-14,-0.010809577491181055,0.003660575815900069,-0.004794203567944355
2015-10-15,0.020426012486898237,-0.0019453006220794267,0.015354619930034952
2015-10-16,0.025755735523108614,-0.0003648240555386151,0.004546587859143747
2015-10-19,0.00480158072748571,0.0,0.0004918329838730084
2015-10-20,-0.06606755350432658,-0.0015846558481533712,-0.0012788891524952994
2015-10-21,-0.013800880426347861,0.0018299716232299534,-0.006203002716581363
2015-10-22,0.0077586303749297425,0.0017063390549849622,0.016893451209039068
2015-10-23,-0.01242211222596079,-0.0025542297765006605,0.01096175206370531
2015-10-26,0.02950887527409196,0.0010980176597681357,-0.0024575263136236147
2015-10-27,-0.022809699646425985,0.0002428689839553133,-0.0019321459406552721
2015-10-28,0.012407945034625278,-0.002800341139502893,0.0113740263395814
2015-10-29,-0.006245254663083677,-0.0035407166830490056,-0.0005739644264045607
2015-10-30,-0.022208650663342766,0.0022063649430414944,-0.004309864553092568
2015-11-02,0.033151394131743395,-0.001972915244600859,0.011830949114213452
2015-11-03,-0.025445558566223325,-0.0017188532849625737,0.00289933359375949
2015-11-04,0.11173506172895431,0.0006146499631767277,-0.0030331565926307036
2015-11-05,0.0006043683865557536,-0.0018434562702532853,-0.0009981161120971027
2015-11-06,0.0025456895572166793,-0.0039398332856881435,-0.0005236421302843297
2015-11-09,-0.030254799225420848,-0.0008657616867704387,-0.009331156993773515
2015-11-10,-0.03918698599624981,0.0011136823184354494,0.002306680536033223
2015-11-11,0.011916854312549408,0.00012376904901101327,-0.003932027028419105
2015-11-12,-0.028026284636262444,0.0001236252235807811,-0.013959586726048023
2015-11-13,-0.027002902472425205,0.0018527357148121482,-0.011228035370240197
2015-11-16,0.0343645181239427,0.0,0.015206756113167463
2015-11-17,-0.0014463979691022866,0.0011107527807776574,-0.000729450662907527
2015-11-18,0.033037326654939525,-0.0004932981023300087,0.015865835512590243
2015-11-19,0.0033021410176179433,0.0013555249514067835,-0.000862682492456357
2015-11-20,-0.008070393546729449,-0.0002455087137672729,0.003644292024925777
2015-11-23,-0.010272166508136227,0.0003688656402103252,-0.0011462154015093873
2015-11-24,0.0022961761034103745,0.0003691775819041343,0.0013392067538240404
2015-11-25,0.052187810783939304,0.00012326965893572073,-0.00014297771974014495
2015-11-26,0.0,0.0,0.0
2015-11-27,0.008578708564050741,0.0004915467392829775,0.0011460728867911385
2015-11-30,-0.005828773569144019,-0.0004913052397943485,-0.004151409052455812
2015-12-01,0.03009640513952827,0.0037835986747618566,0.00953538395635345
2015-12-02,-0.021923391675773174,-0.0012280899400489709,-0.010204781814379338
2015-12-03,0.0031036038358105422,-0.007744700001652394,-0.014002741752848102
2015-12-04,-0.010012412396462889,0.003964620929296947,0.019502642372893453
2015-12-07,0.003255441103327872,0.001727243803056444,-0.006058218271136062
2015-12-08,-0.019080150110557748,0.0002473557105540092,-0.006719435495062154
2015-12-09,-0.009703589724369799,-0.00036995109908644075,-0.00777980586600302
2015-12-10,0.011357503870956798,-0.00012302165481636873,0.002580942627493199
2015-12-11,-0.044259422857554354,0.0027109021020426116,-0.019380908978188893
2015-12-14,0.007188217785247808,-0.004670155741798632,0.005052301967484629
2015-12-15,0.011483228662796163,-0.0011111849395034623,0.010497903138315667
2015-12-16,0.06069926383234869,-0.0011124210450151883,0.014631884276243401
2015-12-17,-0.004775935638145823,0.0021038295528812423,-0.015238328294733816
2015-12-18,-0.012554042584855152,0.0022225796611821114,-0.017814933302428337
2015-12-21,0.009112170445755297,-0.0011089852292809343,0.008249394004435251
2015-12-22,-0.011222896648004355,-0.0013564048907646065,0.009074345011066631
2015-12-23,-0.001087238493853948,0.0001227486283081891,0.012382963614927522
2015-12-24,0.003787586036986479,0.0007437718004288385,-0.0016502177858758182
2015-12-25,0.0,0.0,0.0
2015-12-28,-0.007026053028503343,0.0,-0.00228503172662764
2015-12-29,0.035990406607032455,-0.0030931488143495223,0.010671733761604463
2015-12-30,0.003794452891639599,0.0006192900764354636,-0.00708753873052459
2015-12-31,0.008064193426244648,0.0019853810876850897,-0.010003367092441429
2016-01-01,0.0,0.0,0.0
2016-01-04,-0.06916383417344563,-0.0004946569678873081,-0.013979372960806868
2016-01-05,8.951501876963697e-05,0.001238921203880583,0.0016908132092137151
2016-01-06,-0.019648196488239345,0.004454430968229062,-0.01261362758958906
2016-01-07,-0.015476613580219345,0.0001232793165097945,-0.02399175816998167
2016-01-08,-0.021562746019443413,0.0012310478227821608,-0.010976654055429913
2016-01-11,-0.014928912731952293,-0.004182198699984929,0.000990031221159926
2016-01-12,0.01019968109607805,0.0025935369203138325,0.008068433582018919
2016-01-13,-0.04600657570629507,0.0024645382315844344,-0.024940737453742368
2016-01-14,0.029304524761110118,-0.0012291760055886947,0.016416687002814623
2016-01-15,-0.005771584676250496,0.001722429318182117,-0.021465907512426385
2016-01-18,0.0,0.0,0.0
2016-01-19,-0.0013171814898143008,-0.0012280640413974142,0.0013310683712539628
2016-01-20,-0.02940598345394596,0.0011068585000750808,-0.012814954209345752
2016-01-21,0.006391513633018819,-0.0006142980249510543,0.005602066667537597
2016-01-22,0.012901930307042342,-0.0003686654121227706,0.020514897697937018
2016-01-25,-0.030461596504509192,0.0,-0.015116440127322384
2016-01-26,-0.0143598934641187,0.0014759055601183402,0.013643177499724324
2016-01-27,-0.028363311180212625,0.0,-0.010883389199875304
2016-01-28,0.00866696594809202,0.0007369605578353422,0.005209006277957062
2016-01-29,0.007907252180474389,0.0029449728797950048,0.024377780855321163
2016-02-01,0.030020838930620908,-0.0020356168043644818,-0.0003613886330194882
2016-02-02,-0.07190002137704654,0.0034403456549101374,-0.01802212875600817
2016-02-03,-0.050880831302640206,0.0007350009540787461,0.005994593615532118
2016-02-04,0.010664105137480284,0.0007348402011608801,0.0015685775105211963
2016-02-05,-0.0726059800647102,-0.00097849927921001,-0.019050110201862314
2016-02-08,-0.08985239514773324,0.004283160399449981,-0.013461201231120268
2016-02-09,0.0017568447590106118,-0.00012194937779386184,5.378455352533784e-05
2016-02-10,-0.03089374112383303,0.002071693079038539,-0.0008624587218432067
2016-02-11,0.04733064290572564,0.0006082464909955565,-0.013008519100471183
2016-02-12,0.0037881413094784655,-0.0032817185193592113,0.02061697099305726
2016-02-15,0.0,0.0,0.0
2016-02-16,0.02734385248001603,-0.0014633928245326722,0.016878552914440847
2016-02-17,0.08706565860035353,-0.0002448763733776671,0.016334697792783848
2016-02-18,-0.011323158733693717,0.0034210978825715,-0.004095902427269538
2016-02-19,-0.0011392968371775059,-0.001339382283629842,-0.00046894879619985286
2016-02-22,0.06699479062990088,0.00024392505438908252,0.014479754286385482
2016-02-23,-0.0029818286241702907,0.0006091919257904532,-0.012629666712353216
2016-02-24,0.010101004393246349,0.000730522349581264,0.004575746145610848
2016-02-25,0.047094914915335906,0.0014616750707066029,0.01211193591713422
2016-02-26,0.015525816600528097,-0.000973236986971715,-0.002301615268152646
2016-02-29,0.008353468768718564,0.0006085830054325392,-0.007842208784591187
2016-03-01,-0.02907308025957478,-0.003350820917851438,0.023506494708733783
2016-03-02,0.010678823954508365,-0.0006103207128576038,0.004492720296642272
2016-03-03,0.039290607872446426,0.0004889833463919135,0.003919368673591217
2016-03-04,0.02707681972740761,-0.0004887443585400719,0.0032535856211319825
2016-03-07,0.021140033080220944,-0.0002449959096965104,0.0007984548156478866
2016-03-08,-0.013103370952345372,0.0033029279867131667,-0.010918067036004064
2016-03-09,0.030207303417474796,-0.0017069796206805599,0.00493982290567474
2016-03-10,-0.016960525094742773,-0.0004889560329199849,0.0008022964669724963
2016-03-11,0.011307091998520535,-0.0013435235570993243,0.01613710502837451
2016-03-14,0.036867487272411514,0.00220225911439087,-0.0012821997134063734
2016-03-15,0.014826854254383903,-0.0009769875911815884,-0.001629744180931092
2016-03-16,0.01644223390939903,0.003910890350145468,0.005787274424184474
2016-03-17,0.02005139734476491,0.0021917528734172187,0.006344023130543608
2016-03-18,0.02809434045604342,0.0008506199233866418,0.003929703513426919
2016-03-21,0.023975234953553137,-0.0018205734115095407,0.0014190725571878726
2016-03-22,-0.01711979903690175,-0.00024362866855243137,-0.0005376335572021551
2016-03-23,-0.0497780001823559,0.0021897451084547104,-0.006599258633105731
2016-03-24,0.02322759065700808,-0.0012139642853969956,-0.0004428732103974875
2016-03-25,0.0,0.0,0.0
2016-03-28,0.011020873910291273,0.00048621348397404063,0.0005905819466138773
2016-03-29,-0.0005646003647661324,0.004128959884882599,0.00925006075540824
2016-03-30,-0.01407897296076599,-0.00036268809029915694,0.004387494604514153
2016-03-31,0.012693337980441255,0.001935807290935898,-0.002426616143919591
2016-04-01,0.03403399570678434,0.0011261212906559237,0.0068115611761776496
2016-04-04,0.039563979070301736,0.0,-0.0032378047358431195
2016-04-05,0.03433343457363125,0.0018126593753762243,-0.009987933705836505
2016-04-06,0.038947853163352475,-0.0004829810603668161,0.01092142844985955
2016-04-07,-0.030969800698537053,0.00325971100250233,-0.011965895022743145
2016-04-08,-0.02772166475041915,-0.0008421352242702351,0.002696510331399171
2016-04-11,-0.0005998457768249255,-0.00012063645016724411,-0.0023467396810417096
2016-04-12,-0.008402652353309281,-0.0015662333759574043,0.009312572984085943
2016-04-13,0.0270760454618868,0.0006040772797093474,0.010101088712244355
2016-04-14,-0.010489893292484176,-0.000844255294667251,4.778636999414054e-05
2016-04-15,0.010521694235412493,0.0022924847427250317,-0.0011057860902081718
2016-04-18,-0.002475334060495493,-0.0003609739325561856,0.007026923642553973
2016-04-19,-0.02564203697895895,0.0006017578984982563,0.003154486718643712
2016-04-20,0.010510619221744344,-0.0027678946256661785,0.0009528237709242049
2016-04-21,-0.006720777009723511,-0.001206937267128505,-0.005378625384886981
2016-04-22,0.021990432529629622,-0.0003619532626062405,0.0
2016-04-25,-0.007605979610801672,-0.0012095170304883274,-0.0017227504827760365
2016-04-26,0.007624509088934195,-0.0014517715540030007,0.0014861091905715718
2016-04-27,-0.008946136908751234,0.0030296744804552134,0.0020580903965290442
2016-04-28,-0.014952135009967504,0.0018129353458888886,-0.009075824276202127
2016-04-29,-0.028056989923414988,0.000722844606273032,-0.005398814307574051
2016-05-02,0.004319697802968259,-0.0017629155895463322,0.00794857061870391
2016-05-03,-0.03920601056164674,0.002783002832861259,-0.008703223205639876
2016-05-04,-0.04201105333661326,0.00036135222758848506,-0.005578019960130076
2016-05-05,-0.04955961442777834,0.0018091413724308225,-0.0001955142393389453
2016-05-06,0.016073354609201562,-0.0004814181967180975,0.003659185598623438
2016-05-09,-0.02796256243720363,0.0007226605479633275,0.0008265361971300234
2016-05-10,-0.0011008885097379961,0.0,0.012433456384907338
2016-05-11,0.0012937597581215154,0.00024040405175940194,-0.009354551334063599
2016-05-12,-0.00803978103371572,0.0001204819053899353,0.000290544950538818
2016-05-13,0.001592002938870074,0.0010828480985849431,-0.008713991106781172
2016-05-16,0.00327534138207608,-0.0021631685747381946,0.009865123038128365
2016-05-17,-0.01742759842604591,-0.0007227223613711642,-0.009333612919091294
2016-05-18,0.03180885470243422,-0.004699793913508055,0.00029297307636322323
2016-05-19,0.01913147353519906,0.0010891202271514633,-0.003464909987473397
2016-05-20,0.02355840619441185,0.0,0.006317075052632681
2016-05-23,-0.01843105074925855,0.00024181169418735493,-0.0013623363380325104
2016-05-24,0.007816075741021722,-0.00048356853843878334,0.012962263915849093
2016-05-25,0.0076637497781955055,-0.0003631468312302877,0.006783152390942959
2016-05-26,0.02522997924071091,0.001694700360564294,0.0002865133272578202
2016-05-27,-0.00923954578720032,-0.00036266414769714483,0.004299221405859699
2016-05-30,0.0,0.0,0.0
2016-05-31,0.0008518675345341453,0.0008462545188168136,-0.0019026520477212205
2016-06-01,-0.016440468601288782,0.0003507737757086904,0.0020494108555189072
2016-06-02,-0.0027327356754038856,0.0019361078222324135,0.003043465899651654
2016-06-03,0.00013700139934802458,0.006278057688989591,-0.0029867627603342717
2016-06-06,0.007717276207808599,-0.001559553386094814,0.005088442984228836
2016-06-07,0.05283668197567204,0.0001200914763428429,0.001561156145007514
2016-06-08,0.013686831518021192,0.0012017553037624307,0.003259758455819828
2016-06-09,-0.026154878987485475,0.0009594019361145456,-0.0013655132651071433
2016-06-10,-0.04608472325253499,0.0009598334659151053,-0.009477674256102131
2016-06-13,-0.004204967396840731,0.00023946750966419295,-0.007711912371692109
2016-06-14,-0.013356605490256523,-0.00011924503904758854,-0.0019665877042744917
2016-06-15,0.012746565418183309,0.002275373435159489,-0.0013940206329940974
2016-06-16,0.0010565546173815221,0.0010755484657549719,0.00298417554891528
2016-06-17,-0.011288062840889457,-0.0014326869183493018,-0.0037241762519816257
2016-06-20,0.019631474173017693,-0.0022715735038238982,0.00644018631852461
2016-06-21,-0.0004096198348979563,-0.0013176021334967425,0.0028385500538778974
2016-06-22,-0.10450341756812143,0.0003597922041786994,-0.0016310527556490095
2016-06-23,-0.001322128315258908,-0.00179855971480547,0.01302265357236565
2016-06-24,-0.016547827629193046,0.005646695497277587,-0.03590920017752708
2016-06-27,0.027957518513328727,0.005017863594396044,-0.017909955237010666
2016-06-28,0.016318349791359932,0.001189080407140608,0.01803625829084976
2016-06-29,0.041627392999816326,-0.0003562578813237627,0.01702733497744302
2016-06-30,0.009943412480724279,0.0013064199706436241,0.01364578615588985
2016-07-01,0.019879378262587455,0.002781193553998307,0.002100375043761371
